customerkey,Fullname,age,yearlyincome,numberchildrenathome,englisheducation,englishoccupation,numbercarsowned,City,Gender,MaritalStatus
27617,Morgan Phillips,40,90000.00,0,Partial College,Professional,1,Olympia,Female,Single
27618,Melanie Diaz,47,100000.00,2,Partial College,Professional,1,Spokane,Female,Married
27619,Joseph Lee,47,120000.00,2,Partial College,Professional,4,Chula Vista,Male,Single
27620,Nicole Hughes,47,130000.00,2,Graduate Degree,Management,2,Colma,Female,Single
27621,Edward Brown,44,160000.00,0,Graduate Degree,Management,4,Santa Monica,Male,Single
27622,Lucas Wilson,55,70000.00,3,Partial College,Professional,0,Bremerton,Male,Married
27623,Christian Jackson,58,80000.00,0,Partial College,Professional,1,Lincoln Acres,Male,Single
27624,Connor Russell,55,80000.00,1,Partial College,Professional,1,San Gabriel,Male,Married
27625,Alexandria Hughes,59,90000.00,1,Partial College,Professional,0,Lake Oswego,Female,Single
27626,Connor Hayes,82,90000.00,0,Bachelors,Management,1,Downey,Male,Single
27627,Jason Yang,82,130000.00,2,Graduate Degree,Management,3,Long Beach,Male,Single
27628,Jasmine Hughes,48,80000.00,3,Partial College,Professional,2,Langford,Female,Single
27629,Jose Bryant,53,90000.00,0,Partial College,Professional,1,Port Orchard,Male,Married
27630,Xavier Coleman,53,110000.00,2,Bachelors,Management,4,Chula Vista,Male,Single
27631,Gabriella Phillips,42,130000.00,2,Bachelors,Management,4,Oakland,Female,Single
27632,Sheila Ortega,55,80000.00,4,Partial College,Professional,2,Cliffside,Female,Married
27633,Richard Russell,55,80000.00,4,Partial College,Professional,3,Victoria,Male,Married
27634,Jacqueline Cooper,54,80000.00,4,Partial College,Professional,3,Westminster,Female,Single
27635,Grace Perry,43,90000.00,4,Partial College,Professional,4,Burien,Female,Married
27636,Paige Murphy,52,100000.00,2,Partial College,Professional,3,Issaquah,Female,Married
27637,Gabrielle Cook,55,100000.00,2,Partial College,Professional,3,Lebanon,Female,Single
27638,Marcus Brooks,49,100000.00,2,Partial College,Professional,3,Marysville,Male,Single
27639,Emma Price,54,100000.00,2,Partial College,Professional,4,Walla Walla,Female,Single
27640,Lauren Thomas,55,120000.00,3,Partial College,Professional,4,Concord,Female,Single
27641,Miranda Alexander,53,120000.00,3,Partial College,Professional,4,El Cajon,Female,Single
27642,Kayla Johnson,55,120000.00,3,High School,Professional,4,La Jolla,Female,Single
27643,Austin Henderson,55,70000.00,4,Partial College,Professional,3,Shawnee,Male,Single
27644,Alexandria Sanchez,50,90000.00,3,Partial College,Professional,0,Issaquah,Female,Married
27645,Colin Anand,47,120000.00,3,High School,Professional,4,Coronado,Male,Married
27646,Jackson Li,53,130000.00,3,Bachelors,Management,2,Imperial Beach,Male,Single
27647,Daniel Moore,51,150000.00,2,Partial College,Professional,4,San Gabriel,Male,Married
27648,Chase Rogers,61,80000.00,0,Partial High School,Skilled Manual,2,Walla Walla,Male,Single
27649,Evan Bailey,60,60000.00,0,High School,Professional,2,Seattle,Male,Married
27650,Richard Griffin,62,70000.00,3,High School,Professional,0,Lake Oswego,Male,Married
27651,Jeremy Murphy,59,90000.00,1,High School,Professional,1,Concord,Male,Married
27652,Miguel Foster,62,70000.00,0,Partial High School,Skilled Manual,2,Woodburn,Male,Married
27653,Kellie Rubio,82,30000.00,0,High School,Professional,2,Cliffside,Female,Married
27654,Carrie Diaz,82,60000.00,0,Graduate Degree,Management,2,Berkeley,Female,Married
27655,Melinda Alvarez,81,90000.00,0,Bachelors,Management,2,Coronado,Female,Single
27656,Gabriel Bryant,80,40000.00,0,Partial College,Professional,2,Vancouver,Male,Single
27657,Frederick Chandra,80,50000.00,0,Graduate Degree,Management,2,Chicago,Male,Married
27658,Cole Gray,80,50000.00,0,Graduate Degree,Management,2,Corvallis,Male,Single
27659,Jesse Lopez,81,50000.00,0,Graduate Degree,Management,2,Seattle,Male,Married
27660,Gerald Carlson,81,80000.00,0,Graduate Degree,Management,2,Concord,Male,Married
27661,Christopher Martinez,80,120000.00,3,Graduate Degree,Management,4,National City,Male,Married
27662,Bianca Zheng,55,110000.00,3,Partial College,Professional,4,Burbank,Female,Single
27663,Aaron Collins,49,170000.00,1,Graduate Degree,Management,2,Santa Cruz,Male,Single
27664,Luis Roberts,51,170000.00,1,Bachelors,Management,4,West Covina,Male,Married
27665,Miguel Patterson,63,70000.00,0,Partial High School,Skilled Manual,2,Daly City,Male,Single
27666,Alyssa Garcia,60,60000.00,0,Partial High School,Skilled Manual,2,Fremont,Female,Married
27667,Jessica Sanchez,60,70000.00,1,High School,Professional,1,Daly City,Female,Married
27668,Kevin Gonzalez,61,70000.00,0,Graduate Degree,Management,2,Kirkland,Male,Single
27669,Katelyn Allen,50,70000.00,0,Graduate Degree,Management,2,Coronado,Female,Married
27670,Kayla Long,50,70000.00,0,Graduate Degree,Management,2,Novato,Female,Single
27671,Jeremiah Martinez,62,70000.00,0,Graduate Degree,Management,2,Ballard,Male,Single
27672,Justin Brown,62,60000.00,0,Graduate Degree,Management,2,Oak Bay,Male,Single
27673,Jennifer Young,62,60000.00,0,Graduate Degree,Management,2,Bremerton,Female,Single
27674,Gabrielle Rivera,65,40000.00,0,Partial College,Professional,2,Lincoln Acres,Female,Married
27675,Arianna Bell,64,40000.00,0,Partial College,Professional,2,Salem,Female,Married
27676,Trevor Flores,67,40000.00,0,Partial College,Professional,2,Redwood City,Male,Married
27677,Marissa Powell,65,40000.00,0,Partial College,Professional,2,Burien,Female,Married
27678,Angel Carter,63,40000.00,0,Partial College,Professional,2,Lake Oswego,Male,Single
27679,Kayla Walker,65,40000.00,0,Partial College,Professional,2,Puyallup,Female,Married
27680,Benjamin Foster,60,40000.00,0,Partial College,Professional,2,Chula Vista,Male,Single
27681,Olivia Jackson,64,40000.00,0,Partial College,Professional,2,Chula Vista,Female,Married
27682,Jennifer Kelly,66,40000.00,0,Partial College,Professional,2,Mill Valley,Female,Single
27683,Alexandra Reed,68,30000.00,0,High School,Professional,2,Beaverton,Female,Married
27684,Emma Coleman,67,40000.00,0,Partial College,Professional,2,Edmonds,Female,Married
27685,Alfredo Torres,48,60000.00,4,Bachelors,Professional,3,Melbourne,Male,Married
27686,Vincent Zhang,55,60000.00,4,Bachelors,Professional,3,Lane Cove,Male,Married
27687,Brandy Madan,53,60000.00,2,Bachelors,Professional,2,South Melbourne,Female,Single
27688,Arthur Sanz,48,70000.00,0,Bachelors,Professional,1,Goulburn,Male,Single
27689,Seth Walker,54,70000.00,0,Bachelors,Professional,1,Hobart,Male,Single
27690,Jaime Navarro,50,90000.00,2,Bachelors,Professional,0,Findon,Female,Married
27691,Marshall Goel,50,90000.00,2,Bachelors,Professional,0,Goulburn,Male,Married
27692,Isaac Lopez,50,90000.00,3,Bachelors,Professional,0,Hervey Bay,Male,Married
27693,Tyrone Alvarez,49,90000.00,4,Bachelors,Professional,0,Milsons Point,Male,Single
27694,Lee Gill,55,60000.00,0,Bachelors,Professional,1,Wollongong,Male,Married
27695,Leslie Blanco,49,60000.00,0,Bachelors,Professional,1,Springwood,Female,Married
27696,Ruben Rana,54,60000.00,0,Bachelors,Professional,1,Silverwater,Male,Married
27697,Melvin Nath,56,60000.00,0,Partial College,Skilled Manual,1,Caloundra,Male,Married
27698,Isabella Bell,56,60000.00,0,Bachelors,Professional,1,Rockhampton,Female,Married
27699,Rebecca Turner,50,60000.00,0,Bachelors,Professional,1,Brisbane,Female,Single
27700,Barry Arun,86,70000.00,0,Graduate Degree,Management,1,Geelong,Male,Married
27701,Joel Arthur,46,60000.00,0,Partial College,Skilled Manual,1,Darlinghurst,Male,Married
27702,Darryl Lu,51,60000.00,0,Partial College,Skilled Manual,1,Lane Cove,Male,Single
27703,Meredith Navarro,57,90000.00,0,Bachelors,Professional,1,Melton,Female,Single
27704,Jimmy Romero,83,40000.00,0,Bachelors,Professional,1,East Brisbane,Male,Single
27705,Roger Pal,46,80000.00,5,Bachelors,Professional,4,Hervey Bay,Male,Married
27706,Brianna Flores,53,70000.00,0,Bachelors,Professional,1,Caloundra,Female,Single
27707,Colleen Raji,47,70000.00,0,Bachelors,Professional,1,North Sydney,Female,Single
27708,Katie Goel,53,70000.00,0,Bachelors,Professional,1,Rockhampton,Female,Single
27709,Clifford Lopez,48,70000.00,0,Bachelors,Professional,2,Hobart,Male,Single
27710,Sean Bailey,48,70000.00,0,Bachelors,Professional,2,Townsville,Male,Single
27711,Barbara Tang,54,70000.00,0,Bachelors,Professional,2,Warrnambool,Female,Married
27712,Teresa Munoz,54,60000.00,0,Partial College,Skilled Manual,1,Hervey Bay,Female,Married
27713,Lacey Zhao,56,60000.00,0,Partial College,Skilled Manual,1,Cranbourne,Female,Single
27714,Omar Pal,56,60000.00,0,Partial College,Skilled Manual,1,Goulburn,Male,Married
27715,Mya Ross,45,60000.00,0,Partial College,Skilled Manual,1,Hervey Bay,Female,Single
27716,Albert Ramos,50,70000.00,4,Partial College,Skilled Manual,2,Lavender Bay,Male,Single
27717,Ebony Romero,50,70000.00,4,Partial College,Skilled Manual,3,Rhodes,Female,Married
27718,Franklin Shan,39,70000.00,4,Partial College,Skilled Manual,3,St. Leonards,Male,Married
27719,Nathan King,55,70000.00,4,Partial College,Skilled Manual,3,Bendigo,Male,Married
27720,Arturo Wang,51,70000.00,4,Partial College,Skilled Manual,3,Hervey Bay,Male,Married
27721,Clayton Pal,61,80000.00,0,Partial College,Skilled Manual,1,Silverwater,Male,Married
27722,Melvin Jai,60,80000.00,0,Partial College,Skilled Manual,1,St. Leonards,Male,Married
27723,Ruth Sullivan,63,40000.00,0,Bachelors,Management,1,Brisbane,Female,Single
27724,Tyler Martin,41,30000.00,0,High School,Skilled Manual,2,Shawnee,Male,Married
27725,Samuel Sharma,36,30000.00,0,High School,Skilled Manual,2,N. Vancouver,Male,Married
27726,Sophia Hall,35,30000.00,0,High School,Skilled Manual,2,Lemon Grove,Female,Single
27727,Chloe Hill,38,30000.00,0,High School,Skilled Manual,2,San Diego,Female,Single
27728,Colleen Deng,79,30000.00,0,Partial College,Clerical,2,Hervey Bay,Female,Single
27729,Sophia Phillips,38,30000.00,0,Partial High School,Clerical,2,Lynnwood,Female,Single
27730,Isabella Cox,38,30000.00,0,Partial High School,Clerical,2,Ballard,Female,Single
27731,Gabriel Shan,38,40000.00,0,High School,Skilled Manual,2,Shawnee,Male,Married
27732,Katherine White,39,40000.00,0,High School,Skilled Manual,2,Walla Walla,Female,Married
27733,Ronald Subram,78,40000.00,0,Bachelors,Management,2,Perth,Male,Single
27734,Aaron McDonald,40,30000.00,0,Partial High School,Clerical,2,Oak Bay,Male,Single
27735,Shelby Sanders,41,40000.00,0,High School,Skilled Manual,2,Everett,Female,Single
27736,Mackenzie Young,39,40000.00,0,High School,Skilled Manual,2,Woodburn,Female,Single
27737,Brandon Taylor,39,40000.00,0,High School,Skilled Manual,2,Redwood City,Male,Single
27738,Kaylee Parker,38,30000.00,0,Partial High School,Clerical,2,Cliffside,Female,Single
27739,Marie Moreno,38,30000.00,0,Partial High School,Clerical,2,Cliffside,Female,Single
27740,Jodi Nath,38,40000.00,0,High School,Skilled Manual,2,Burien,Female,Married
27741,Gabrielle Foster,38,40000.00,0,High School,Skilled Manual,2,Burien,Female,Single
27742,Devin Jones,38,40000.00,0,High School,Skilled Manual,2,Lebanon,Male,Single
27743,Stefanie Garcia,70,40000.00,0,Bachelors,Management,2,Geelong,Female,Married
27744,Gilbert Pal,74,50000.00,0,Graduate Degree,Management,1,Springwood,Male,Married
27745,Levi Sanchez,74,40000.00,0,Bachelors,Management,2,Lavender Bay,Male,Single
27746,Dale Raje,74,60000.00,0,Graduate Degree,Management,1,St. Leonards,Male,Single
27747,Edward Henderson,41,40000.00,0,High School,Skilled Manual,2,Edmonds,Male,Married
27748,Luis Patterson,40,40000.00,0,High School,Skilled Manual,2,Milwaukie,Male,Single
27749,Alexis Brown,40,40000.00,0,Partial College,Skilled Manual,1,Burbank,Female,Single
27750,Carlos Phillips,41,40000.00,0,Partial College,Skilled Manual,1,Burlingame,Male,Single
27751,Zoe Cooper,40,40000.00,0,Partial College,Skilled Manual,1,Fremont,Female,Single
27752,Christian Butler,40,40000.00,0,High School,Skilled Manual,2,Victoria,Male,Single
27753,Steven Morgan,41,40000.00,0,High School,Skilled Manual,2,W. Linn,Male,Married
27754,Marcus Gonzalez,43,50000.00,0,Partial College,Skilled Manual,1,La Jolla,Male,Single
27755,Alyssa Jenkins,42,50000.00,0,Partial College,Skilled Manual,1,Woodland Hills,Female,Single
27756,Angela Ward,51,50000.00,3,Bachelors,Skilled Manual,1,Sooke,Female,Single
27757,Bobby Van,51,50000.00,3,Bachelors,Skilled Manual,3,Cliffside,Male,Married
27758,Sara Cox,41,50000.00,3,Bachelors,Skilled Manual,3,Vancouver,Female,Married
27759,Alexandria Brooks,44,50000.00,3,Bachelors,Skilled Manual,3,Renton,Female,Single
27760,Latasha Bradley,43,40000.00,0,Graduate Degree,Clerical,0,Pantin,Female,Single
27761,Monica Madan,49,40000.00,0,Graduate Degree,Clerical,0,Berlin,Female,Married
27762,Shawn Yuan,49,40000.00,0,Graduate Degree,Clerical,0,Berks,Male,Married
27763,Stephanie Wright,38,10000.00,3,High School,Manual,1,Saint-Denis,Female,Married
27764,Jaclyn Becker,38,20000.00,1,Partial College,Manual,1,Paris,Female,Single
27765,Jerry Tang,49,20000.00,1,Partial College,Manual,1,Frankfurt,Male,Single
27766,Joel Vance,39,20000.00,1,Partial College,Manual,1,Dresden,Male,Single
27767,Brandy Arun,48,20000.00,1,Partial College,Manual,1,Solingen,Female,Single
27768,Deanna Madan,50,20000.00,1,High School,Manual,1,Orleans,Female,Single
27769,Marie Madan,50,20000.00,1,High School,Manual,1,Paris,Female,Single
27770,Autumn Zhao,50,30000.00,1,Bachelors,Clerical,0,Erlangen,Female,Single
27771,Terrance Subram,49,30000.00,1,Bachelors,Clerical,1,Roubaix,Male,Single
27772,Darrell Goel,51,10000.00,3,Partial High School,Manual,1,Morangis,Male,Single
27773,Alan Li,50,20000.00,1,High School,Manual,1,Orly,Male,Single
27774,Marc Munoz,45,20000.00,2,High School,Manual,0,Stuttgart,Male,Single
27775,Nina Shen,49,40000.00,0,Bachelors,Clerical,0,Erlangen,Female,Single
27776,Audrey Gomez,51,30000.00,1,Bachelors,Clerical,1,Paris,Female,Single
27777,Jarred Martin,51,30000.00,1,Bachelors,Skilled Manual,1,München,Male,Married
27778,Tabitha Garcia,50,30000.00,1,Bachelors,Skilled Manual,1,London,Female,Married
27779,Jordan Washington,52,10000.00,3,Partial High School,Manual,2,Chatou,Male,Married
27780,Christy Andersen,46,20000.00,2,High School,Manual,1,Dunkerque,Female,Married
27781,Allen Sai,46,20000.00,2,High School,Manual,1,London,Male,Single
27782,Mason Hernandez,46,20000.00,2,High School,Manual,2,Watford,Male,Single
27783,Isabel Bradley,52,30000.00,1,Bachelors,Skilled Manual,2,Watford,Female,Married
27784,Shane Arun,52,10000.00,2,Partial High School,Manual,1,Villeneuve-d'Ascq,Male,Single
27785,Sebastian Bell,85,30000.00,0,Bachelors,Skilled Manual,1,Esher-Molesey,Male,Married
27786,Cynthia Raman,52,20000.00,3,High School,Manual,0,Peterborough,Female,Single
27787,Gerald Ramos,53,30000.00,1,Bachelors,Skilled Manual,2,Hannover,Male,Married
27788,Brent Lin,37,10000.00,2,Partial High School,Manual,2,Warrington,Male,Single
27789,Nicolas Goldberg,53,20000.00,3,High School,Manual,1,W. York,Male,Married
27790,Molly Srini,54,20000.00,3,High School,Manual,1,London,Female,Single
27791,Shawna Deng,42,20000.00,3,High School,Manual,1,München,Female,Single
27792,Jacquelyn Alonso,53,20000.00,3,High School,Manual,1,Kassel,Female,Single
27793,Mitchell Shan,84,10000.00,0,High School,Manual,2,Colombes,Male,Single
27794,Dawn Kumar,84,40000.00,0,Graduate Degree,Skilled Manual,0,Reading,Female,Married
27795,Holly Vance,50,40000.00,0,Bachelors,Professional,0,Paris,Female,Single
27796,Jarrod Patel,51,40000.00,0,Bachelors,Professional,0,Paris,Male,Single
27797,Melvin Deng,51,40000.00,0,Bachelors,Professional,0,Duesseldorf,Male,Married
27798,Brandon Bryant,51,40000.00,0,Bachelors,Professional,0,Neunkirchen,Male,Married
27799,Bryce Watson,39,80000.00,0,Graduate Degree,Skilled Manual,0,Watford,Male,Single
27800,Regina Suri,50,80000.00,0,Graduate Degree,Skilled Manual,0,York,Female,Single
27801,Kaitlyn Cooper,48,30000.00,2,Partial College,Clerical,0,Frankfurt,Female,Married
27802,Robyn Romero,53,30000.00,2,Partial College,Clerical,0,Cheltenham,Female,Single
27803,Theresa Suarez,54,30000.00,2,Partial College,Clerical,0,Pantin,Female,Single
27804,Shaun Xu,44,30000.00,0,Partial College,Clerical,1,Gloucestershire,Male,Single
27805,Barbara Ye,54,30000.00,0,Partial College,Clerical,1,Croix,Female,Single
27806,Krista Sanz,49,30000.00,0,Partial College,Clerical,1,Maidenhead,Female,Single
27807,Shaun Kumar,82,20000.00,0,Partial College,Clerical,1,Boulogne-Billancourt,Male,Single
27808,Christopher Clark,46,30000.00,2,Partial College,Clerical,0,Chatou,Male,Married
27809,Arianna Sanchez,46,40000.00,0,Bachelors,Skilled Manual,0,Werne,Female,Married
27810,Meghan Munoz,53,40000.00,0,Bachelors,Skilled Manual,0,Gateshead,Female,Married
27811,Darren Vazquez,53,40000.00,0,Bachelors,Skilled Manual,0,Kassel,Male,Married
27812,Alison Lal,40,20000.00,0,High School,Manual,1,Paris,Female,Single
27813,Roy Vance,40,20000.00,0,High School,Manual,1,Frankfurt,Male,Single
27814,Katrina Shan,37,30000.00,3,Partial College,Clerical,1,Münster,Female,Single
27815,Jamie Chow,37,30000.00,3,Partial College,Clerical,2,Peterborough,Female,Married
27816,Erick Kapoor,38,20000.00,0,High School,Manual,1,Croix,Male,Single
27817,Sandra Hu,48,40000.00,0,Bachelors,Skilled Manual,0,Liverpool,Female,Married
27818,Candice Hu,48,40000.00,0,Bachelors,Skilled Manual,0,Warrington,Female,Married
27819,Michele Martin,54,40000.00,0,Bachelors,Skilled Manual,0,Watford,Female,Married
27820,Joel Patel,52,40000.00,0,Bachelors,Skilled Manual,0,Woolston,Male,Married
27821,Leonard Deng,53,40000.00,0,Bachelors,Skilled Manual,0,York,Male,Married
27822,Jerry Lal,49,30000.00,0,Partial College,Clerical,1,York,Male,Single
27823,Joan Gao,38,40000.00,0,Bachelors,Skilled Manual,1,Hamburg,Female,Married
27824,Michele Moreno,39,30000.00,3,Partial College,Clerical,2,Orleans,Female,Single
27825,Christy Zimmerman,38,30000.00,3,Partial College,Clerical,2,Bottrop,Female,Single
